TimeWindow  TotalIterations  Iterations  Convergence  
8874  73546  10  1  
8875  73556  10  1  
8876  73566  10  1  
8877  73577  11  1  
8878  73587  10  1  
8879  73597  10  1  
8880  73605  8  1  
8881  73614  9  1  
8882  73624  10  1  
8883  73632  8  1  
8884  73641  9  1  
8885  73650  9  1  
8886  73660  10  1  
8887  73669  9  1  
8888  73678  9  1  
8889  73687  9  1  
8890  73697  10  1  
8891  73706  9  1  
8892  73714  8  1  
8893  73723  9  1  
8894  73732  9  1  
8895  73741  9  1  
8896  73751  10  1  
8897  73761  10  1  
8898  73770  9  1  
8899  73779  9  1  
8900  73789  10  1  
8901  73799  10  1  
8902  73809  10  1  
8903  73819  10  1  
8904  73828  9  1  
8905  73837  9  1  
8906  73846  9  1  
8907  73857  11  1  
8908  73866  9  1  
8909  73876  10  1  
8910  73887  11  1  
8911  73897  10  1  
8912  73908  11  1  
8913  73919  11  1  
8914  73930  11  1  
8915  73942  12  1  
8916  73951  9  1  
8917  73963  12  1  
8918  73974  11  1  
8919  73987  13  1  
8920  73999  12  1  
8921  74011  12  1  
8922  74022  11  1  
8923  74035  13  1  
8924  74047  12  1  
8925  74058  11  1  
8926  74067  9  1  
8927  74078  11  1  
8928  74088  10  1  
8929  74098  10  1  
8930  74108  10  1  
8931  74121  13  1  
8932  74134  13  1  
8933  74146  12  1  
8934  74159  13  1  
8935  74171  12  1  
8936  74180  9  1  
8937  74190  10  1  
8938  74201  11  1  
8939  74211  10  1  
8940  74221  10  1  
8941  74228  7  1  
8942  74238  10  1  
8943  74248  10  1  
8944  74258  10  1  
8945  74268  10  1  
8946  74278  10  1  
8947  74289  11  1  
8948  74299  10  1  
8949  74311  12  1  
8950  74322  11  1  
8951  74332  10  1  
8952  74343  11  1  
8953  74353  10  1  
8954  74363  10  1  
8955  74372  9  1  
8956  74381  9  1  
8957  74390  9  1  
8958  74397  7  1  
8959  74405  8  1  
8960  74413  8  1  
8961  74421  8  1  
8962  74429  8  1  
8963  74437  8  1  
8964  74445  8  1  
8965  74453  8  1  
8966  74461  8  1  
8967  74469  8  1  
8968  74475  6  1  
8969  74482  7  1  
8970  74490  8  1  
8971  74498  8  1  
8972  74505  7  1  
8973  74513  8  1  
8974  74521  8  1  
8975  74529  8  1  
8976  74537  8  1  
8977  74543  6  1  
8978  74551  8  1  
8979  74561  10  1  
8980  74569  8  1  
8981  74577  8  1  
8982  74584  7  1  
8983  74592  8  1  
8984  74600  8  1  
8985  74609  9  1  
8986  74617  8  1  
8987  74625  8  1  
8988  74633  8  1  
8989  74640  7  1  
8990  74647  7  1  
8991  74655  8  1  
8992  74664  9  1  
8993  74672  8  1  
8994  74681  9  1  
8995  74690  9  1  
8996  74697  7  1  
8997  74706  9  1  
8998  74715  9  1  
8999  74724  9  1  
9000  74732  8  1  
9001  74740  8  1  
9002  74749  9  1  
9003  74758  9  1  
9004  74766  8  1  
9005  74775  9  1  
9006  74783  8  1  
9007  74792  9  1  
9008  74802  10  1  
9009  74809  7  1  
9010  74817  8  1  
9011  74826  9  1  
9012  74836  10  1  
9013  74846  10  1  
9014  74856  10  1  
9015  74867  11  1  
9016  74877  10  1  
9017  74887  10  1  
9018  74898  11  1  
9019  74908  10  1  
9020  74918  10  1  
9021  74928  10  1  
9022  74938  10  1  
9023  74947  9  1  
9024  74956  9  1  
9025  74966  10  1  
9026  74976  10  1  
9027  74987  11  1  
9028  74996  9  1  
9029  75006  10  1  
9030  75014  8  1  
9031  75025  11  1  
9032  75035  10  1  
9033  75047  12  1  
9034  75057  10  1  
9035  75067  10  1  
9036  75077  10  1  
9037  75088  11  1  
9038  75101  13  1  
9039  75114  13  1  
9040  75125  11  1  
9041  75135  10  1  
9042  75146  11  1  
9043  75156  10  1  
9044  75167  11  1  
9045  75177  10  1  
9046  75187  10  1  
9047  75197  10  1  
9048  75208  11  1  
9049  75221  13  1  
9050  75232  11  1  
9051  75244  12  1  
9052  75256  12  1  
9053  75268  12  1  
9054  75280  12  1  
9055  75292  12  1  
9056  75304  12  1  
9057  75314  10  1  
9058  75326  12  1  
9059  75336  10  1  
9060  75346  10  1  
9061  75358  12  1  
9062  75368  10  1  
9063  75379  11  1  
9064  75388  9  1  
9065  75398  10  1  
9066  75405  7  1  
9067  75414  9  1  
9068  75423  9  1  
9069  75432  9  1  
9070  75440  8  1  
9071  75450  10  1  
9072  75457  7  1  
9073  75466  9  1  
9074  75473  7  1  
9075  75481  8  1  
9076  75490  9  1  
9077  75499  9  1  
9078  75506  7  1  
9079  75513  7  1  
9080  75520  7  1  
9081  75528  8  1  
9082  75535  7  1  
9083  75543  8  1  
9084  75551  8  1  
9085  75559  8  1  
9086  75567  8  1  
9087  75576  9  1  
9088  75584  8  1  
9089  75592  8  1  
9090  75601  9  1  
9091  75609  8  1  
9092  75618  9  1  
9093  75627  9  1  
9094  75636  9  1  
9095  75644  8  1  
9096  75652  8  1  
9097  75660  8  1  
9098  75670  10  1  
9099  75680  10  1  
9100  75690  10  1  
9101  75699  9  1  
9102  75707  8  1  
9103  75716  9  1  
9104  75724  8  1  
9105  75731  7  1  
9106  75740  9  1  
9107  75749  9  1  
9108  75757  8  1  
9109  75767  10  1  
9110  75777  10  1  
9111  75786  9  1  
9112  75795  9  1  
9113  75805  10  1  
9114  75814  9  1  
9115  75823  9  1  
9116  75832  9  1  
9117  75841  9  1  
9118  75850  9  1  
9119  75858  8  1  
9120  75869  11  1  
9121  75877  8  1  
9122  75886  9  1  
9123  75895  9  1  
9124  75905  10  1  
9125  75914  9  1  
9126  75924  10  1  
9127  75932  8  1  
9128  75942  10  1  
9129  75952  10  1  
9130  75961  9  1  
9131  75972  11  1  
9132  75981  9  1  
9133  75990  9  1  
9134  76001  11  1  
9135  76012  11  1  
9136  76022  10  1  
9137  76032  10  1  
9138  76042  10  1  
9139  76053  11  1  
9140  76063  10  1  
9141  76072  9  1  
9142  76082  10  1  
9143  76092  10  1  
9144  76101  9  1  
9145  76111  10  1  
9146  76122  11  1  
9147  76133  11  1  
9148  76144  11  1  
9149  76154  10  1  
9150  76165  11  1  
9151  76174  9  1  
9152  76184  10  1  
9153  76194  10  1  
9154  76204  10  1  
9155  76215  11  1  
9156  76225  10  1  
9157  76237  12  1  
9158  76247  10  1  
9159  76257  10  1  
9160  76267  10  1  
9161  76278  11  1  
9162  76291  13  1  
9163  76303  12  1  
9164  76315  12  1  
9165  76326  11  1  
9166  76337  11  1  
9167  76347  10  1  
9168  76359  12  1  
9169  76369  10  1  
9170  76380  11  1  
9171  76390  10  1  
9172  76401  11  1  
9173  76411  10  1  
9174  76421  10  1  
9175  76431  10  1  
9176  76441  10  1  
9177  76451  10  1  
9178  76461  10  1  
9179  76470  9  1  
9180  76479  9  1  
9181  76487  8  1  
9182  76497  10  1  
9183  76507  10  1  
9184  76517  10  1  
9185  76526  9  1  
9186  76535  9  1  
9187  76543  8  1  
9188  76552  9  1  
9189  76560  8  1  
9190  76568  8  1  
9191  76578  10  1  
9192  76587  9  1  
9193  76595  8  1  
9194  76604  9  1  
9195  76614  10  1  
9196  76623  9  1  
9197  76631  8  1  
9198  76640  9  1  
9199  76649  9  1  
9200  76659  10  1  
9201  76669  10  1  
9202  76678  9  1  
9203  76689  11  1  
9204  76699  10  1  
9205  76710  11  1  
9206  76719  9  1  
9207  76730  11  1  
9208  76740  10  1  
9209  76751  11  1  
9210  76760  9  1  
9211  76771  11  1  
9212  76782  11  1  
9213  76792  10  1  
9214  76802  10  1  
9215  76812  10  1  
9216  76822  10  1  
9217  76833  11  1  
9218  76842  9  1  
9219  76851  9  1  
9220  76861  10  1  
9221  76871  10  1  
9222  76882  11  1  
9223  76892  10  1  
9224  76901  9  1  
9225  76910  9  1  
9226  76919  9  1  
9227  76928  9  1  
9228  76938  10  1  
9229  76948  10  1  
9230  76958  10  1  
9231  76969  11  1  
9232  76980  11  1  
9233  76990  10  1  
9234  77002  12  1  
9235  77011  9  1  
9236  77022  11  1  
9237  77031  9  1  
9238  77041  10  1  
9239  77050  9  1  
9240  77059  9  1  
9241  77070  11  1  
9242  77080  10  1  
9243  77090  10  1  
9244  77099  9  1  
9245  77109  10  1  
9246  77119  10  1  
9247  77128  9  1  
9248  77139  11  1  
9249  77149  10  1  
9250  77158  9  1  
9251  77168  10  1  
9252  77178  10  1  
9253  77189  11  1  
9254  77197  8  1  
9255  77205  8  1  
9256  77214  9  1  
9257  77224  10  1  
9258  77233  9  1  
9259  77243  10  1  
9260  77252  9  1  
9261  77262  10  1  
9262  77272  10  1  
9263  77281  9  1  
9264  77290  9  1  
9265  77300  10  1  
9266  77310  10  1  
9267  77321  11  1  
9268  77332  11  1  
9269  77343  11  1  
9270  77352  9  1  
9271  77361  9  1  
9272  77369  8  1  
9273  77379  10  1  
9274  77388  9  1  
9275  77398  10  1  
9276  77408  10  1  
9277  77415  7  1  
9278  77426  11  1  
9279  77436  10  1  
9280  77445  9  1  
9281  77454  9  1  
9282  77463  9  1  
9283  77472  9  1  
9284  77480  8  1  
9285  77489  9  1  
9286  77498  9  1  
9287  77506  8  1  
9288  77513  7  1  
9289  77520  7  1  
9290  77527  7  1  
9291  77535  8  1  
9292  77542  7  1  
9293  77550  8  1  
9294  77556  6  1  
9295  77564  8  1  
9296  77572  8  1  
9297  77580  8  1  
9298  77589  9  1  
9299  77597  8  1  
9300  77606  9  1  
9301  77614  8  1  
9302  77622  8  1  
9303  77630  8  1  
9304  77638  8  1  
9305  77646  8  1  
9306  77655  9  1  
9307  77662  7  1  
9308  77671  9  1  
9309  77679  8  1  
9310  77688  9  1  
9311  77697  9  1  
9312  77706  9  1  
9313  77714  8  1  
9314  77723  9  1  
9315  77731  8  1  
9316  77741  10  1  
9317  77750  9  1  
9318  77760  10  1  
9319  77768  8  1  
9320  77777  9  1  
9321  77786  9  1  
9322  77795  9  1  
9323  77804  9  1  
9324  77811  7  1  
9325  77819  8  1  
9326  77826  7  1  
9327  77835  9  1  
9328  77842  7  1  
9329  77849  7  1  
9330  77858  9  1  
9331  77867  9  1  
9332  77875  8  1  
9333  77884  9  1  
9334  77893  9  1  
9335  77902  9  1  
9336  77911  9  1  
9337  77920  9  1  
9338  77929  9  1  
9339  77937  8  1  
9340  77947  10  1  
9341  77957  10  1  
9342  77966  9  1  
9343  77976  10  1  
9344  77986  10  1  
9345  77996  10  1  
9346  78005  9  1  
9347  78015  10  1  
9348  78025  10  1  
9349  78036  11  1  
9350  78045  9  1  
9351  78055  10  1  
9352  78063  8  1  
9353  78073  10  1  
9354  78084  11  1  
9355  78094  10  1  
9356  78102  8  1  
9357  78112  10  1  
9358  78123  11  1  
9359  78133  10  1  
9360  78143  10  1  
9361  78154  11  1  
9362  78169  15  1  
9363  78181  12  1  
9364  78192  11  1  
9365  78204  12  1  
9366  78214  10  1  
9367  78224  10  1  
9368  78234  10  1  
9369  78244  10  1  
9370  78256  12  1  
9371  78266  10  1  
9372  78276  10  1  
9373  78285  9  1  
9374  78297  12  1  
9375  78311  14  1  
9376  78323  12  1  
9377  78335  12  1  
9378  78346  11  1  
9379  78357  11  1  
9380  78368  11  1  
9381  78378  10  1  
9382  78389  11  1  
9383  78398  9  1  
9384  78409  11  1  
9385  78419  10  1  
9386  78428  9  1  
9387  78437  9  1  
9388  78448  11  1  
9389  78456  8  1  
9390  78465  9  1  
9391  78474  9  1  
9392  78483  9  1  
9393  78493  10  1  
9394  78502  9  1  
9395  78511  9  1  
9396  78521  10  1  
9397  78530  9  1  
9398  78540  10  1  
9399  78549  9  1  
9400  78559  10  1  
9401  78567  8  1  
9402  78576  9  1  
9403  78585  9  1  
9404  78594  9  1  
9405  78603  9  1  
9406  78611  8  1  
9407  78621  10  1  
9408  78630  9  1  
9409  78640  10  1  
9410  78648  8  1  
9411  78657  9  1  
9412  78665  8  1  
9413  78675  10  1  
9414  78683  8  1  
9415  78692  9  1  
9416  78701  9  1  
9417  78711  10  1  
9418  78720  9  1  
9419  78728  8  1  
9420  78738  10  1  
9421  78746  8  1  
9422  78757  11  1  
9423  78766  9  1  
9424  78774  8  1  
9425  78782  8  1  
9426  78792  10  1  
9427  78802  10  1  
9428  78813  11  1  
9429  78821  8  1  
9430  78832  11  1  
9431  78842  10  1  
9432  78851  9  1  
9433  78860  9  1  
9434  78869  9  1  
9435  78878  9  1  
9436  78887  9  1  
9437  78896  9  1  
9438  78905  9  1  
9439  78913  8  1  
9440  78923  10  1  
9441  78932  9  1  
9442  78941  9  1  
9443  78950  9  1  
9444  78960  10  1  
9445  78970  10  1  
9446  78979  9  1  
9447  78989  10  1  
9448  78997  8  1  
9449  79007  10  1  
9450  79017  10  1  
9451  79027  10  1  
9452  79037  10  1  
9453  79047  10  1  
9454  79058  11  1  
9455  79069  11  1  
9456  79079  10  1  
9457  79090  11  1  
9458  79100  10  1  
9459  79110  10  1  
9460  79120  10  1  
9461  79129  9  1  
9462  79139  10  1  
9463  79148  9  1  
9464  79158  10  1  
9465  79167  9  1  
9466  79177  10  1  
9467  79190  13  1  
9468  79203  13  1  
9469  79213  10  1  
9470  79224  11  1  
9471  79235  11  1  
9472  79245  10  1  
9473  79255  10  1  
9474  79265  10  1  
9475  79276  11  1  
9476  79286  10  1  
9477  79297  11  1  
9478  79306  9  1  
9479  79314  8  1  
9480  79324  10  1  
9481  79335  11  1  
9482  79346  11  1  
9483  79357  11  1  
9484  79368  11  1  
9485  79379  11  1  
9486  79389  10  1  
9487  79400  11  1  
9488  79410  10  1  
9489  79421  11  1  
9490  79430  9  1  
9491  79440  10  1  
9492  79450  10  1  
9493  79460  10  1  
9494  79470  10  1  
9495  79480  10  1  
9496  79490  10  1  
9497  79498  8  1  
9498  79508  10  1  
9499  79517  9  1  
9500  79527  10  1  
9501  79535  8  1  
9502  79543  8  1  
9503  79552  9  1  
9504  79559  7  1  
9505  79567  8  1  
9506  79575  8  1  
9507  79582  7  1  
9508  79590  8  1  
9509  79598  8  1  
9510  79606  8  1  
9511  79614  8  1  
9512  79622  8  1  
9513  79630  8  1  
9514  79637  7  1  
9515  79645  8  1  
9516  79652  7  1  
9517  79660  8  1  
9518  79668  8  1  
9519  79676  8  1  
9520  79685  9  1  
9521  79693  8  1  
9522  79702  9  1  
9523  79710  8  1  
9524  79718  8  1  
9525  79725  7  1  
9526  79733  8  1  
9527  79741  8  1  
9528  79750  9  1  
9529  79758  8  1  
9530  79766  8  1  
9531  79775  9  1  
9532  79784  9  1  
9533  79792  8  1  
9534  79801  9  1  
9535  79810  9  1  
9536  79819  9  1  
9537  79828  9  1  
9538  79835  7  1  
9539  79844  9  1  
9540  79852  8  1  
9541  79861  9  1  
9542  79869  8  1  
9543  79878  9  1  
9544  79886  8  1  
9545  79895  9  1  
9546  79904  9  1  
9547  79913  9  1  
9548  79923  10  1  
9549  79933  10  1  
9550  79942  9  1  
9551  79952  10  1  
9552  79960  8  1  
9553  79969  9  1  
9554  79978  9  1  
9555  79987  9  1  
9556  79996  9  1  
9557  80005  9  1  
9558  80015  10  1  
9559  80025  10  1  
9560  80035  10  1  
9561  80043  8  1  
9562  80053  10  1  
9563  80063  10  1  
9564  80073  10  1  
9565  80081  8  1  
9566  80089  8  1  
9567  80098  9  1  
9568  80109  11  1  
9569  80119  10  1  
9570  80131  12  1  
9571  80141  10  1  
9572  80151  10  1  
9573  80161  10  1  
9574  80171  10  1  
9575  80182  11  1  
9576  80192  10  1  
9577  80200  8  1  
9578  80209  9  1  
9579  80219  10  1  
9580  80228  9  1  
9581  80236  8  1  
9582  80246  10  1  
9583  80257  11  1  
9584  80266  9  1  
9585  80277  11  1  
9586  80285  8  1  
9587  80295  10  1  
9588  80304  9  1  
9589  80313  9  1  
9590  80323  10  1  
9591  80332  9  1  
9592  80341  9  1  
9593  80350  9  1  
9594  80360  10  1  
9595  80369  9  1  
9596  80377  8  1  
9597  80387  10  1  
9598  80397  10  1  
9599  80406  9  1  
9600  80414  8  1  
9601  80423  9  1  
9602  80432  9  1  
9603  80442  10  1  
9604  80451  9  1  
9605  80460  9  1  
9606  80468  8  1  
9607  80476  8  1  
9608  80485  9  1  
9609  80493  8  1  
9610  80501  8  1  
9611  80510  9  1  
9612  80517  7  1  
9613  80523  6  1  
9614  80530  7  1  
9615  80538  8  1  
9616  80546  8  1  
9617  80553  7  1  
9618  80560  7  1  
9619  80568  8  1  
9620  80575  7  1  
9621  80581  6  1  
9622  80589  8  1  
9623  80596  7  1  
9624  80603  7  1  
9625  80612  9  1  
9626  80620  8  1  
9627  80627  7  1  
9628  80634  7  1  
9629  80641  7  1  
9630  80649  8  1  
9631  80657  8  1  
9632  80664  7  1  
9633  80672  8  1  
9634  80679  7  1  
9635  80687  8  1  
9636  80694  7  1  
9637  80701  7  1  
9638  80709  8  1  
9639  80717  8  1  
9640  80725  8  1  
9641  80733  8  1  
9642  80740  7  1  
9643  80748  8  1  
9644  80755  7  1  
9645  80763  8  1  
9646  80771  8  1  
9647  80779  8  1  
9648  80787  8  1  
9649  80795  8  1  
9650  80803  8  1  
9651  80810  7  1  
9652  80818  8  1  
9653  80827  9  1  
9654  80836  9  1  
9655  80846  10  1  
9656  80855  9  1  
9657  80864  9  1  
9658  80873  9  1  
9659  80881  8  1  
9660  80891  10  1  
9661  80900  9  1  
9662  80910  10  1  
9663  80920  10  1  
9664  80930  10  1  
9665  80939  9  1  
9666  80950  11  1  
9667  80958  8  1  
9668  80967  9  1  
9669  80976  9  1  
9670  80987  11  1  
9671  80997  10  1  
9672  81006  9  1  
9673  81016  10  1  
9674  81025  9  1  
9675  81035  10  1  
9676  81046  11  1  
9677  81055  9  1  
9678  81066  11  1  
9679  81075  9  1  
9680  81086  11  1  
9681  81096  10  1  
9682  81107  11  1  
9683  81117  10  1  
9684  81128  11  1  
9685  81140  12  1  
9686  81149  9  1  
9687  81160  11  1  
9688  81172  12  1  
9689  81182  10  1  
9690  81192  10  1  
9691  81203  11  1  
9692  81212  9  1  
9693  81221  9  1  
9694  81231  10  1  
9695  81242  11  1  
9696  81250  8  1  
9697  81261  11  1  
9698  81273  12  1  
9699  81284  11  1  
9700  81295  11  1  
9701  81306  11  1  
9702  81317  11  1  
9703  81327  10  1  
9704  81339  12  1  
9705  81350  11  1  
9706  81360  10  1  
9707  81371  11  1  
9708  81380  9  1  
9709  81389  9  1  
9710  81399  10  1  
9711  81409  10  1  
9712  81418  9  1  
9713  81427  9  1  
9714  81436  9  1  
9715  81446  10  1  
9716  81454  8  1  
9717  81464  10  1  
9718  81474  10  1  
9719  81483  9  1  
9720  81493  10  1  
9721  81504  11  1  
9722  81513  9  1  
9723  81522  9  1  
9724  81531  9  1  
9725  81541  10  1  
9726  81550  9  1  
9727  81559  9  1  
9728  81569  10  1  
9729  81578  9  1  
9730  81588  10  1  
9731  81598  10  1  
9732  81607  9  1  
9733  81617  10  1  
9734  81627  10  1  
9735  81636  9  1  
9736  81646  10  1  
9737  81655  9  1  
9738  81665  10  1  
9739  81675  10  1  
9740  81684  9  1  
9741  81694  10  1  
9742  81704  10  1  
9743  81714  10  1  
9744  81723  9  1  
9745  81735  12  1  
9746  81745  10  1  
9747  81755  10  1  
9748  81764  9  1  
9749  81775  11  1  
9750  81785  10  1  
9751  81795  10  1  
9752  81806  11  1  
9753  81817  11  1  
9754  81827  10  1  
9755  81837  10  1  
9756  81846  9  1  
9757  81855  9  1  
9758  81866  11  1  
9759  81876  10  1  
9760  81886  10  1  
9761  81896  10  1  
9762  81905  9  1  
9763  81914  9  1  
9764  81924  10  1  
9765  81934  10  1  
9766  81943  9  1  
9767  81954  11  1  
9768  81964  10  1  
9769  81976  12  1  
9770  81986  10  1  
9771  81998  12  1  
9772  82007  9  1  
9773  82019  12  1  
9774  82030  11  1  
9775  82042  12  1  
9776  82055  13  1  
9777  82066  11  1  
9778  82077  11  1  
9779  82088  11  1  
9780  82099  11  1  
9781  82112  13  1  
9782  82125  13  1  
9783  82136  11  1  
9784  82149  13  1  
9785  82162  13  1  
9786  82173  11  1  
9787  82184  11  1  
9788  82196  12  1  
9789  82208  12  1  
9790  82220  12  1  
9791  82231  11  1  
9792  82243  12  1  
9793  82253  10  1  
9794  82265  12  1  
9795  82277  12  1  
9796  82288  11  1  
9797  82299  11  1  
9798  82310  11  1  
9799  82318  8  1  
